X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,jurisdiction_id,location_type,parent_station,relative_position,cardinal_direction,wheelchair_boarding,primary_street,address_range,cross_location,Route,Route_Dir,Shelter,Bench,Schedule,Light,Reaitime,PK_MD_WE
-89.507117375498694,43.019608231569528,4027,8934,8934,Muir Field & Carnwood (SB),This stop (#8934) is southbound on the 3000 block of Muir Field Rd farside Carnwood Rd,43.019606,-89.507118,MMT,CMAD,0,,1,180,0,Muir Field,3000,Carnwood,57,,0,0,0,0,0,100
-89.476437325754588,43.031709253402973,4028,8937,8937,Raymond & S Whitney (EB),This stop (#8937) is eastbound on the 5699 block of Raymond Rd farside Whitney Way (S),43.031707,-89.476438,MMT,CMAD,0,,1,90,1,Raymond,5699,S Whitney,56,,0,0,1,0,0,100
-89.493260303939252,43.039177237334563,4029,8940,8940,Hammersley & Frisch (WB),This stop (#8940) is westbound on the 6500 block of Hammersley Rd farside Frisch Rd,43.039175,-89.493261,MMT,CMAD,0,,1,270,0,Hammersley,6500,Frisch,58,,0,0,0,0,0,100
-89.505332364503388,43.022384231514437,4030,8941,8941,Muir Field & Lancaster (NB),This stop (#8941) is northbound on the 2801 block of Muir Field Rd nearside Lancaster Ln,43.022382,-89.505333,MMT,CMAD,0,,3,0,0,Muir Field,2801,Lancaster,57,,0,0,0,0,0,100
-89.488790317544812,43.034721240989718,4031,8944,8944,Prairie & Lomax (SB),This stop (#8944) is southbound on the 1698 block of Prairie Rd nearside Lomax Ln,43.034719,-89.488791,MMT,CMAD,0,,3,180,0,Prairie,1698,Lomax,"51, 57",,0,0,0,0,0,111
-89.52335133304318,43.036740231355225,4032,8953,8953,Starr Grass & Waldorf (EB),This stop (#8953) is eastbound on the 7999 block of Starr Grass Dr farside Waldorf Blvd,43.036738,-89.523352,MMT,CMAD,0,,1,90,0,Starr Grass,7999,Waldorf,55,,0,0,0,0,0,100
-89.488718310629494,43.036860241915704,4033,8956,8956,Prairie & Jacobs (SB),This stop (#8956) is southbound on the 1498 block of Prairie Rd nearside Jacobs Way,43.036858,-89.488719,MMT,CMAD,0,,3,180,0,Prairie,1498,Jacobs,"51, 57",,0,0,0,0,0,111
-89.50204932971927,43.031786230366407,4034,8958,8958,Raymond & Canterbury (WB),This stop (#8958) is westbound on the 7000 block of Raymond Rd farside Canterbury Rd,43.031784,-89.50205,MMT,CMAD,0,,1,270,1,Raymond,7000,Canterbury,"51, 57",,0,0,0,0,0,111
-89.488364294708632,43.041757241877399,4035,8960,8960,Piping Rock & Hathaway (SB),This stop (#8960) is southbound on the 6299 block of Piping Rock Rd farside Hathaway Dr,43.041755,-89.488365,MMT,CMAD,0,,1,180,0,Piping Rock,6299,Hathaway,58,,0,0,0,0,0,100
-89.496850344410106,43.026991233735217,4036,8985,8985,Mckenna & Pilgrim (NB),This stop (#8985) is northbound on the 2501 block of Mckenna Blvd nearside Pilgrim Rd,43.026989,-89.496851,MMT,CMAD,0,,3,0,1,Mckenna,2501,Pilgrim,"51, 56",,0,0,0,0,0,111
-89.330539094482845,43.121243458613954,4037,9100,9100,Wright & Madison College (SB),This stop (#9100) is southbound on the 1700 block of Wright St opposite Madison College,43.121241,-89.33054,MMT,CMAD,0,,4,180,1,Wright,1700,Madison College,"6, 34",,1,0,1,0,0,110
-89.33025509434033,43.121028459098461,4038,9101,9101,Wright & Madison College (NB),This stop (#9101) is northbound on the 1701 block of Wright St adjacent Madison College,43.121026,-89.330256,MMT,CMAD,0,,2,0,1,Wright,1701,Madison College,"6, 34",,1,0,1,0,0,110
-89.351006080441039,43.123781432592338,4039,9107,9107,International & Anderson (NB),This stop (#9107) is northbound on the 2401 block of International Ln farside Anderson St,43.123779,-89.351007,MMT,CMAD,0,,1,0,1,International,2401,Anderson,20,,0,0,0,0,0,111
-89.330341114434759,43.112612452175938,4040,9111,9111,N Fair Oaks & E Washington (NB),This stop (#9111) is northbound on the 1099 block of Fair Oaks Ave (N) nearside E Washington Ave,43.11261,-89.330342,MMT,CMAD,0,,3,0,0,N Fair Oaks,1099,E Washington,34,,0,0,0,0,0,110
-89.293662058982704,43.142307528717673,4041,9113,9113,W Terrace & 5117 (EB),This stop (#9113) is eastbound on the 5117 block of Terrace Dr (W) adjacent 5117 Terrace Driveway,43.142305,-89.293663,MMT,CMAD,0,,2,90,1,W Terrace,5117,5117,26,,0,0,0,0,0,111
-89.310239079389788,43.130709493992775,4042,9116,9116,Melody & Independence (WB),This stop (#9116) is westbound on the 4398 block of Melody Ln farside Independence Ln,43.130707,-89.31024,MMT,CMAD,0,,1,270,1,Melody,4398,Independence,6,,0,0,1,0,0,111
-89.290659074834437,43.135902527282326,4043,9118,9118,Crossroads & High Crossing (SB),This stop (#9118) is southbound on the 3098 block of Crossroads Dr farside High Crossing Blvd,43.1359,-89.29066,MMT,CMAD,0,,1,180,1,Crossroads,3098,High Crossing,26,,0,0,0,0,0,111
-89.28913407002959,43.138407531381496,4044,9131,9131,City View & High Crossing (EB),This stop (#9131) is eastbound on the 3498 block of City View Dr farside High Crossing Blvd,43.138405,-89.289135,MMT,CMAD,0,,1,90,1,City View,3498,High Crossing,26,,0,0,1,0,0,111
-89.309308055606181,43.140745504581723,4045,9132,9132,Portage & Village (SB),This stop (#9132) is southbound on the 3700 block of Portage Rd nearside Village Ln,43.140743,-89.309309,MMT,CMAD,0,,3,180,1,Portage,3700,Village,6,,0,0,0,0,0,111
-89.328572111652591,43.114106456165757,4046,9133,9133,E Washington & Reindahl (EB),This stop (#9133) is eastbound on the 3499 block of E Washington Ave nearside Reindahl Ave,43.114104,-89.328573,MMT,CMAD,0,,3,90,1,E Washington,3499,Reindahl,6,,0,0,0,0,0,111
-89.305981052460027,43.14281151070238,4047,9134,9134,Hayes & Portage (WB),This stop (#9134) is westbound on the 4600 block of Hayes Rd nearside Portage Rd,43.142809,-89.305982,MMT,CMAD,0,,3,270,1,Hayes,4600,Portage,6,,0,0,1,0,0,111
-89.33297411750641,43.111083448057869,4048,9135,9135,E Washington & Lexington (EB),This stop (#9135) is eastbound on the 3245 block of E Washington Ave farside Lexington Ave,43.111081,-89.332975,MMT,CMAD,0,,1,90,1,E Washington,3245,Lexington,"6, 20",,0,0,0,0,0,111
-89.296663131781116,43.109530494885774,4049,9137,9137,N Thompson & Mesta (NB),This stop (#9137) is northbound on the 827 block of Thompson Dr (N) nearside Mesta Ln,43.109528,-89.296664,MMT,CMAD,0,,3,0,1,N Thompson,827,Mesta,30,,0,0,0,0,0,111
-89.297463082474792,43.131324513070702,4050,9140,9140,E Springs & High Crossing (SB),This stop (#9140) is southbound on the 2498 block of East Springs Dr farside High Crossing Blvd,43.131322,-89.297464,MMT,CMAD,0,,1,180,1,E Springs,2498,High Crossing,36,,0,0,0,0,0,111
-89.315497068301482,43.134411489683863,4051,9143,9143,Portage & Derek (NB),This stop (#9143) is northbound on the 2801 block of Portage Rd farside Derek Rd,43.134409,-89.315498,MMT,CMAD,0,,1,0,1,Portage,2801,Derek,6,,0,0,0,0,0,111
-89.301991072219494,43.135169510594601,4052,9144,9144,Anniversary & Forest Run (SB),This stop (#9144) is southbound on the 4801 block of Anniversary Ln farside Forest Run Rd,43.135167,-89.301992,MMT,CMAD,0,,1,180,1,Anniversary,4801,Forest Run,6,,0,0,0,0,0,111
-89.315379075690757,43.130910487085821,4053,9146,9146,Melody & Portage (WB),This stop (#9146) is westbound on the 4000 block of Melody Ln nearside Portage Rd,43.130908,-89.31538,MMT,CMAD,0,,3,270,1,Melody,4000,Portage,6,,0,0,0,0,0,111
-89.286544048433399,43.148460544642141,4054,9147,9147,Eastpark & Park And Ride (NB),This stop (#9147) is northbound on the 5601 block of Eastpark Blvd adjacent Park And Ride Lot,43.148458,-89.286545,MMT,CMAD,0,,2,0,1,Eastpark,5601,Park And Ride,25,,1,0,1,1,0,100
-89.315477094234808,43.123228480928923,4055,9152,9152,E Washington & Portage (WB),This stop (#9152) is westbound on the 4000 block of E Washington Ave farside Portage Rd,43.123226,-89.315478,MMT,CMAD,0,,1,270,1,E Washington,4000,Portage,6,,1,0,1,0,0,111
-89.30054705873421,43.140979517298675,4056,9153,9153,Hayes & Dawn (EB),This stop (#9153) is eastbound on the 4726 block of Hayes Rd nearside Dawn Rd,43.140977,-89.300548,MMT,CMAD,0,,3,90,1,Hayes,4726,Dawn,6,,0,0,0,0,0,111
-89.312932059286069,43.13872549704945,4057,9154,9154,Portage & Tomscot (SB),This stop (#9154) is southbound on the 3500 block of Portage Rd nearside Tomscot Trl,43.138723,-89.312933,MMT,CMAD,0,,3,180,1,Portage,3500,Tomscot,6,,0,0,0,0,0,111
-89.304048079879152,43.131259503974881,4058,9161,9161,E Washington N & E Springs (EB),This stop (#9161) is eastbound on the 4700 block of E Washington Frontage nearside East Springs Dr,43.131257,-89.304049,MMT,CMAD,0,,3,90,1,E Washington N,4700,E Springs,6,,0,0,0,0,0,111
-89.307785085859663,43.128039496013841,4059,9163,9163,E Washington & Independence (EB),This stop (#9163) is eastbound on the 4501 block of E Washington Ave farside Independence Ln,43.128037,-89.307786,MMT,CMAD,0,,1,90,1,E Washington,4501,Independence,"6, 25, 26",,0,0,0,0,0,111
-89.301461153937154,43.099140478448149,4060,9167,9167,Swanton & Milwaukee (NB),This stop (#9167) is northbound on the 1 block of Swanton Rd farside Milwaukee St,43.099138,-89.301462,MMT,CMAD,0,,1,0,1,Swanton,1,Milwaukee,"30, 33",,0,0,0,0,0,111
-89.348802068325938,43.128498438284552,4061,9168,9168,International & Darwin (SB),This stop (#9168) is southbound on the 3098 block of International Ln farside Darwin Rd,43.128496,-89.348803,MMT,CMAD,0,,1,180,1,International,3098,Darwin,20,,0,0,0,0,0,111
-89.346445047405666,43.137307448255939,4062,9169,9169,Airport & Terminal Door 6 (NB),This stop (#9169) is northbound on the 4000 block of Airport Commercial Ln adjacent Terminal Door Six,43.137305,-89.346446,MMT,PRIV,0,,2,0,1,Airport,4000,Terminal Door 6,20,,1,0,1,0,1,111
-89.33042110299759,43.117303455697062,4063,9171,9171,Wright & Straubel (NB),This stop (#9171) is northbound on the 1601 block of Wright St farside Straubel St,43.117301,-89.330422,MMT,CMAD,0,,1,0,1,Wright,1601,Straubel,"6, 20, 34",,0,0,0,0,0,111
-89.334197118323047,43.110681445671439,4064,9172,9172,E Washington & Lexington (WB),This stop (#9172) is westbound on the 3300 block of E Washington Ave farside Lexington Ave,43.110679,-89.334198,MMT,CMAD,0,,1,270,1,E Washington,3300,Lexington,"6, 20",,0,1,0,0,0,111
-89.298389080814147,43.131844512008016,4065,9173,9173,E Springs & High Crossing (NB),This stop (#9173) is northbound on the 2500 block of East Springs Dr farside High Crossing Blvd,43.131842,-89.29839,MMT,CMAD,0,,1,0,1,E Springs,2500,High Crossing,26,,0,0,0,0,0,111
-89.301758154365885,43.098953477931616,4066,9174,9174,Swanton & Milwaukee (SB),This stop (#9174) is southbound on the 2 block of Swanton Rd nearside Milwaukee St,43.098951,-89.301759,MMT,CMAD,0,,3,180,1,Swanton,2,Milwaukee,"30, 33",,0,0,0,0,0,111
-89.324570091764571,43.122868468114497,4067,9175,9175,N Stoughton E & Orin (NB),This stop (#9175) is northbound on the 1799 block of N Stoughton Frontage (E) nearside Orin Rd,43.122866,-89.324571,MMT,CMAD,0,,3,0,1,N Stoughton E,1799,Orin,"6, 20, 34",,0,0,0,0,0,111
-89.30522713582566,43.106781481213687,4068,9176,9176,Commercial & Redland (WB),This stop (#9176) is westbound on the 4398 block of Commercial Ave farside Redland Dr,43.106779,-89.305228,MMT,CMAD,0,,1,270,1,Commercial,4398,Redland,30,,0,0,0,0,0,111
-89.29228015036513,43.102032492761005,4069,9181,9181,N Thompson & Kurt (EB),This stop (#9181) is eastbound on the 131 block of Thompson Dr (N) nearside Kurt Dr,43.10203,-89.292281,MMT,CMAD,0,,3,90,1,N Thompson,131,Kurt,33,,0,0,0,0,0,100
-89.32487909145712,43.123065467514536,4070,9182,9182,N Stoughton E & Orin (SB),This stop (#9182) is southbound on the 1798 block of N Stoughton Frontage (E) nearside Orin Rd,43.123063,-89.32488,MMT,CMAD,0,,3,180,1,N Stoughton E,1798,Orin,"6, 20",,0,0,0,0,0,111
-89.300386058112281,43.14119451785519,4071,9186,9186,Hayes & Dawn (WB),This stop (#9186) is westbound on the 4725 block of Hayes Rd farside Dawn Rd,43.141192,-89.300387,MMT,CMAD,0,,1,270,1,Hayes,4725,Dawn,6,,0,0,0,0,0,111
-89.311441100858545,43.121165484301272,4072,9192,9192,Lien & Thierer (WB),This stop (#9192) is westbound on the 4198 block of Lien Rd farside Thierer Rd,43.121163,-89.311442,MMT,CMAD,0,,1,270,1,Lien,4198,Thierer,20,,0,0,1,0,0,111
-89.299877071497008,43.135454513828513,4073,9198,9198,Anniversary & Hayes (SB),This stop (#9198) is southbound on the 4899 block of Anniversary Ln nearside Hayes Rd,43.135452,-89.299878,MMT,CMAD,0,,3,180,1,Anniversary,4899,Hayes,6,,0,0,1,0,0,111
-89.327205096506432,43.120578463107421,4074,9200,9200,Anderson & Madison College (WB),This stop (#9200) is westbound on the 3550 block of Anderson St adjacent Madison College,43.120576,-89.327206,MMT,CMAD,0,,2,270,1,Anderson,3550,Madison College,20,,0,0,0,0,0,111
-89.326785097338743,43.120587463064936,4075,9201,9201,Anderson & Madison College (EB),This stop (#9201) is eastbound on the 3551 block of Anderson St opposite Madison College,43.120585,-89.326786,MMT,CMAD,0,,4,90,0,Anderson,3551,Madison College,20,,0,0,0,0,0,111
-89.330447128371134,43.107213448231555,4076,9203,9203,N Fair Oaks & Commercial N (NB),This stop (#9203) is northbound on the 651 block of Fair Oaks Ave (N) nearside Commercial Ave (N),43.107211,-89.330448,MMT,CMAD,0,,3,0,0,N Fair Oaks,651,Commercial N,34,,0,0,0,0,0,110
-89.298891105948655,43.120608501105828,4077,9204,9204,N Thompson & Lien (SB),This stop (#9204) is southbound on the 1698 block of Thompson Dr (N) farside Lien Rd,43.120606,-89.298892,MMT,CMAD,0,,1,180,1,N Thompson,1698,Lien,30,,0,0,0,0,0,111
-89.309625082821398,43.128882493520734,4078,9207,9207,Dwight & Independence (EB),This stop (#9207) is eastbound on the 4499 block of Dwight Dr nearside Independence Ln,43.12888,-89.309626,MMT,CMAD,0,,3,90,1,Dwight,4499,Independence,6,,0,0,0,0,0,111
-89.303235067187131,43.137096509599544,4079,9211,9211,Forest Run & Forest Ridge (NB),This stop (#9211) is northbound on the 4701 block of Forest Run Rd farside Forest Ridge Way,43.137094,-89.303236,MMT,CMAD,0,,1,0,1,Forest Run,4701,Forest Ridge,6,,0,0,0,0,0,111
-89.307686101375126,43.121108489910164,4080,9220,9220,Lien & Eagan (WB),This stop (#9220) is westbound on the 4298 block of Lien Rd farside Eagan Rd,43.121106,-89.307687,MMT,CMAD,0,,1,270,1,Lien,4298,Eagan,20,,0,0,1,0,0,111
-89.326940110363537,43.115143458341578,4081,9225,9225,E Washington & Schmedeman (EB),This stop (#9225) is eastbound on the 3531 block of E Washington Ave nearside Schmedeman Ave,43.115141,-89.326941,MMT,CMAD,0,,3,90,1,E Washington,3531,Schmedeman,6,,0,0,0,0,0,111
-89.307589086797904,43.127358495308712,4082,9226,9226,Independence & East Towne (SB),This stop (#9226) is southbound on the 1800 block of Independence Ln nearside E Towne Bl,43.127356,-89.30759,MMT,CMAD,0,,3,180,1,Independence,1800,East Towne,"6, 26",,0,0,0,0,0,111
-89.314826100403167,43.120882479948378,4083,9231,9231,Lien & Parkside (EB),This stop (#9231) is eastbound on the 4001 block of Lien Rd farside Parkside Dr,43.12088,-89.314827,MMT,CMAD,0,,1,90,0,Lien,4001,Parkside,20,,0,0,0,0,0,111
-89.291835150807898,43.102103493666355,4084,9234,9234,N Thompson & Kurt (WB),This stop (#9234) is westbound on the 129 block of Thompson Dr (N) nearside Kurt Dr,43.102101,-89.291836,MMT,CMAD,0,,3,270,1,N Thompson,129,Kurt,33,,0,0,0,0,0,100
-89.324165095450013,43.121283467384991,4085,9237,9237,N Stoughton E & N Stoughton (NB),This stop (#9237) is northbound on the 1601 block of N Stoughton Frontage Rd farside Stoughton Rd (N),43.121281,-89.324166,MMT,CMAD,0,,1,0,1,N Stoughton E,1601,N Stoughton,"6, 20, 34",,0,0,0,0,0,111
-89.300460137054245,43.106866487200236,4086,9243,9243,N Thompson & Commercial (NB),This stop (#9243) is northbound on the 701 block of Thompson Dr (N) farside Commercial Ave,43.106864,-89.300461,MMT,CMAD,0,,1,0,1,N Thompson,701,Commercial,30,,0,0,0,0,0,111
-89.3012890748671,43.133727509750067,4087,9252,9252,E Washington N & 4822 (WB),This stop (#9252) is westbound on the 4822 block of E Washington Frontage adjacent 4822 Frontage Driveway,43.133725,-89.30129,MMT,CMAD,0,,2,270,1,E Washington N,4822,4822,6,,0,0,0,0,0,111
-89.333332095199879,43.120108453709506,4088,9259,9259,Anderson & Hoffman (EB),This stop (#9259) is eastbound on the 3301 block of Anderson St farside Hoffman St,43.120106,-89.333333,MMT,CMAD,0,,1,90,1,Anderson,3301,Hoffman,20,,0,0,0,0,0,111
-89.291487074556755,43.135849525439156,4089,9264,9264,High Crossing & Crossroads (WB),This stop (#9264) is westbound on the 5198 block of High Crossing Blvd farside Crossroads Dr,43.135847,-89.291488,MMT,CMAD,0,,1,270,0,High Crossing,5198,Crossroads,26,,0,0,0,0,0,111
-89.288960069143954,43.138792532046232,4090,9273,9273,High Crossing & City View (EB),This stop (#9273) is eastbound on the 5099 block of High Crossing Blvd farside City View Dr,43.13879,-89.288961,MMT,CMAD,0,,1,90,1,High Crossing,5099,City View,26,,0,0,0,0,0,111
-89.348003109147399,43.112874428906352,4091,9274,9274,Shopko & Pick N Save (WB),This stop (#9274) is westbound on the 2602 block of Shopko Dr adjacent Pick N Save,43.112872,-89.348004,MMT,PRIV,0,,2,270,1,Shopko,2602,Pick N Save,"17, 20",,0,0,0,0,0,111
-89.297931111712643,43.118351500646909,4092,9276,9276,N Thompson & Westwynn (SB),This stop (#9276) is southbound on the 1500 block of Thompson Dr (N) nearside Westwynn Cir,43.118349,-89.297932,MMT,CMAD,0,,3,180,1,N Thompson,1500,Westwynn,30,,0,0,0,0,0,111
-89.300106142512362,43.104386484990769,4093,9277,9277,N Thompson & Swanton (NB),This stop (#9277) is northbound on the 501 block of Thompson Dr (N) farside Swanton Rd,43.104384,-89.300107,MMT,CMAD,0,,1,0,1,N Thompson,501,Swanton,30,,0,0,1,0,0,111
-89.315794068532412,43.134197489850003,4094,9282,9282,Portage & Derek (SB),This stop (#9282) is southbound on the 2798 block of Portage Rd nearside Derek Rd,43.134195,-89.315795,MMT,CMAD,0,,3,180,1,Portage,2798,Derek,6,,0,0,0,0,0,111
-89.300198070708049,43.135642512917592,4095,9285,9285,Anniversary & Hayes (NB),This stop (#9285) is northbound on the 4898 block of Anniversary Ln farside Hayes Rd,43.13564,-89.300199,MMT,CMAD,0,,1,0,1,Anniversary,4898,Hayes,6,,0,0,1,0,0,111
-89.330743127515021,43.107115447774952,4096,9288,9288,N Fair Oaks & Commercial N (SB),This stop (#9288) is southbound on the 650 block of Fair Oaks Ave (N) nearside Commercial Ave (N),43.107113,-89.330744,MMT,CMAD,0,,3,180,0,N Fair Oaks,650,Commercial N,34,,0,0,0,0,0,110
-89.297621110658639,43.118995501884633,4097,9291,9291,N Thompson & Waywood (NB),This stop (#9291) is northbound on the 1599 block of Thompson Dr (N) nearside Waywood Cir,43.118993,-89.297622,MMT,CMAD,0,,3,0,1,N Thompson,1599,Waywood,30,,0,0,0,0,0,111
-89.301340029007164,43.153793527380245,4098,9300,9300,Eastpark & U W Health (WB),This stop (#9300) is westbound on the 4650 block of Eastpark Blvd adjacent U W Health American Center,43.153791,-89.301341,MMT,CMAD,0,,2,270,1,Eastpark,4650,U W Health,26,,1,0,1,0,0,111
-89.324646095427383,43.121472467105768,4099,9306,9306,N Stoughton E & N Stoughton (SB),This stop (#9306) is southbound on the 1600 block of N Stoughton Frontage (E) nearside Stoughton Rd (N),43.12147,-89.324647,MMT,CMAD,0,,3,180,1,N Stoughton E,1600,N Stoughton,"6, 20",,0,0,0,0,0,111
-89.29489708728785,43.12953151500755,4100,9310,9310,E Springs & Pet Smart (SB),This stop (#9310) is southbound on the 2300 block of East Springs Dr adjacent Pet Smart,43.129529,-89.294898,MMT,CMAD,0,,2,180,1,E Springs,2300,Pet Smart,36,,0,0,0,0,0,111
-89.315194076764442,43.130695487016432,4101,9313,9313,Melody & Portage (EB),This stop (#9313) is eastbound on the 4001 block of Melody Ln farside Portage Rd,43.130693,-89.315195,MMT,CMAD,0,,1,90,1,Melody,4001,Portage,6,,0,0,0,0,0,111
-89.30529908275895,43.12976450016788,4102,9321,9321,E Washington & Zeier (EB),This stop (#9321) is eastbound on the 4701 block of E Washington Ave farside Zeier Rd,43.129762,-89.3053,MMT,CMAD,0,,1,90,1,E Washington,4701,Zeier,26,,0,0,0,0,0,111
-89.331094112960614,43.112944451512526,4103,9322,9322,E Washington & Wright (WB),This stop (#9322) is westbound on the 3398 block of E Washington Ave farside Wright St,43.112942,-89.331095,MMT,CMAD,0,,1,270,1,E Washington,3398,Wright,"6, 20",,0,1,1,0,0,111
-89.295984148371645,43.10242148898795,4104,9323,9323,N Thompson & Meadows (EB),This stop (#9323) is eastbound on the 400 block of Thompson Dr (N) opposite Meadows Apts,43.102419,-89.295985,MMT,CMAD,0,,4,90,1,N Thompson,400,Meadows,33,,0,0,0,0,0,100
-89.289832048500259,43.14806053958457,4105,9333,9333,American & Eastpark (NB),This stop (#9333) is northbound on the 4601 block of American Pkwy farside Eastpark Blvd,43.148058,-89.289833,MMT,CMAD,0,,1,0,1,American,4601,Eastpark,26,,0,0,0,0,0,111
-89.335384121371035,43.109249443365265,4106,9339,9339,E Washington & Melvin (EB),This stop (#9339) is eastbound on the 3201 block of E Washington Ave farside Melvin Ct,43.109247,-89.335385,MMT,CMAD,0,,1,90,1,E Washington,3201,Melvin,"6, 20, 25",,0,0,0,0,0,111
-89.348663061396422,43.131363440526968,4107,9340,9340,International & Economy Lot (SB),This stop (#9340) is southbound on the 3500 block of International Ln adjacent Econ Lot Driveway,43.131361,-89.348664,MMT,PRIV,0,,2,180,0,International,3500,Economy Lot,20,,0,0,0,0,0,111
-89.32905411156429,43.114294455626442,4108,9344,9344,E Washington & Reindahl (WB),This stop (#9344) is westbound on the 3498 block of E Washington Ave farside Reindahl Ave,43.114292,-89.329055,MMT,CMAD,0,,1,270,1,E Washington,3498,Reindahl,6,,1,0,1,0,0,111
-89.302147082046503,43.130666505641635,4109,9348,9348,East Towne & E Springs (WB),This stop (#9348) is westbound on the 4798 block of East Towne Blvd farside East Springs Dr,43.130664,-89.302148,MMT,CMAD,0,,1,270,1,East Towne,4798,E Springs,26,,0,0,0,0,0,111
-89.290155078503076,43.134325526596534,4110,9349,9349,Crossroads & 2801 (NB),This stop (#9349) is northbound on the 2801 block of Crossroads Dr adjacent 2801 Crossroads Driveway,43.134323,-89.290156,MMT,CMAD,0,,2,0,1,Crossroads,2801,2801,26,,0,0,0,0,0,111
-89.301813082224783,43.130692506303383,4111,9351,9351,East Towne & E Springs (EB),This stop (#9351) is eastbound on the 4799 block of East Towne Blvd nearside East Springs Dr,43.13069,-89.301814,MMT,CMAD,0,,3,90,1,East Towne,4799,E Springs,"26, 36",,0,0,0,0,0,111
-89.33079413041996,43.106148446772963,4112,9361,9361,Commercial S & N Fair Oaks (EB),This stop (#9361) is eastbound on the 3399 block of Commercial Ave (S) nearside Fair Oaks Ave (N),43.106146,-89.330795,MMT,TBLO,0,,3,90,1,Commercial S,3399,N Fair Oaks,17,,0,1,1,0,0,111
-89.330323084308958,43.125415461984829,4113,9364,9364,Wright & Kinsman (SB),This stop (#9364) is southbound on the 1998 block of Wright St farside Kinsman Blvd,43.125413,-89.330324,MMT,CMAD,0,,1,180,1,Wright,1998,Kinsman,"6, 34",,0,0,0,0,0,110
-89.29627312287883,43.11362249892926,4114,9370,9370,N Thompson & Sycamore (SB),This stop (#9370) is southbound on the 1098 block of Thompson Dr (N) farside Sycamore Ave,43.11362,-89.296274,MMT,CMAD,0,,1,180,1,N Thompson,1098,Sycamore,30,,0,0,1,0,0,111
-89.322960086136362,43.12547247261223,4115,9373,9373,Bartillon & Kinsman (NB),This stop (#9373) is northbound on the 1999 block of Bartillon Dr nearside Kinsman Blvd,43.12547,-89.322961,MMT,CMAD,0,,3,0,1,Bartillon,1999,Kinsman,"6, 20, 34",,0,0,0,0,0,111
-89.330710112138092,43.113713452530419,4116,9378,9378,Wright & E Washington (SB),This stop (#9378) is southbound on the 1400 block of Wright St nearside E Washington Ave,43.113711,-89.330711,MMT,CMAD,0,,3,180,1,Wright,1400,E Washington,"6, 20, 34",,0,0,0,0,0,111
-89.353590084118096,43.121956427908877,4117,9381,9381,International & Packers (NB),This stop (#9381) is northbound on the 2201 block of International Ln farside Packers Ave,43.121954,-89.353591,MMT,CMAD,0,,1,0,1,International,2201,Packers,20,,0,0,0,0,0,111
-89.336989093035413,43.120397449405942,4118,9383,9383,Anderson & Pearson (EB),This stop (#9383) is eastbound on the 3101 block of Anderson St farside Pearson St,43.120395,-89.33699,MMT,CMAD,0,,1,90,1,Anderson,3101,Pearson,20,,0,0,0,0,0,111
-89.310113127303609,43.10993747698376,4119,9388,9388,Walsh & Nakoosa (SB),This stop (#9388) is southbound on the 898 block of Walsh Rd farside Nakoosa Trl,43.109935,-89.310114,MMT,CMAD,0,,1,180,1,Walsh,898,Nakoosa,30,,0,0,0,0,0,111
-89.304299085412921,43.129092501888138,4120,9391,9391,East Towne & Zeier (EB),This stop (#9391) is eastbound on the 4701 block of East Towne Blvd farside Zeier Rd,43.12909,-89.3043,MMT,CMAD,0,,1,90,1,East Towne,4701,Zeier,"26, 36",,0,0,0,0,0,111
-89.385919195869818,43.076430360881183,2121,1110,1110,E Dayton & Wisconsin (WB),This EVENT/DETOUR ONLY stop (#1110) is westbound on the 2 block of Dayton St (E) nearside of Wisconsin Ave,43.076428,-89.38592,MMT,CMAD,0,,3,270,1,E Dayton,2,Wisconsin,None,,0,0,0,0,0,000
-89.38235320566406,43.072940363111847,2122,1111,1111,W Doty & M L K Junior (EB),This EVENT/DETOUR ONLY stop (#1111) is eastbound on the 1 block of Doty St (W) nearside of Martin Luther King Jr Blvd,43.072938,-89.382354,MMT,CMAD,0,,3,90,1,W Doty,1,M L K Junior,None,,0,0,0,0,0,000
-89.385272206962014,43.072469359420417,2123,1124,1124,S Fairchild & W Main (SB),This EVENT/DETOUR ONLY stop (#1124) is southbound on the 98 block of Fairchild St (S) nearside of Main St (W),43.072467,-89.385273,MMT,CMAD,0,,3,180,1,S Fairchild,98,W Main,None,,0,0,0,0,0,000
-89.383412193510821,43.077274364156942,2124,1135,1135,N Webster & E Mifflin (NB),This EVENT/DETOUR ONLY stop (#1135) is northbound on the 101 block of Webster St (N) farside of Mifflin St (E),43.077272,-89.383413,MMT,CMAD,0,,1,0,1,N Webster,101,E Mifflin,None,,0,0,0,0,0,000
-89.38192919600975,43.076392365171685,2125,1140,1140,E Washington & N Webster (WB),This EVENT/DETOUR ONLY stop (#1140) is westbound on the 200 block of E Washington Ave nearside of Webster St (N),43.07639,-89.38193,MMT,CMAD,0,,3,270,1,E Washington,200,N Webster,None,,0,0,0,0,0,000
-89.386723203440297,43.073506358146695,2126,1146,1146,N Fairchild & W Washington (SB),This EVENT/DETOUR ONLY stop (#1146) is southbound on the 50 block of Fairchild St (N) nearside of W Washington Ave,43.073504,-89.386724,MMT,CMAD,0,,3,180,1,N Fairchild,50,W Washington,None,,0,0,0,0,0,000
